operator_id,operator,legal_name,year,period,period_end,grain,metric_key,metric_zh,value,official_value,unit,comparator,scope,basis,verification_status,verification_count,distinct_source_document_count,distinct_source_document_ids,triple_source_status,primary_source_id,primary_source_url,verification_sources,candidate_sources,quality_note
china_mobile,中国移动,China Mobile Limited,2017,FY2017,2017-12-31,annual,4g_base_stations,4G基站数,1.87,1.87,million_base_stations,=,commissioned 4G base stations,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_20f_2017"", ""china_mobile_ar_2017"", ""china_mobile_sd_2017""]",three_distinct_sources_verified,china_mobile_ar_2017,https://www.chinamobileltd.com/en/ir/reports/ar2017.pdf,"[""china_mobile_ar_2017"", ""china_mobile_20f_2017"", ""china_mobile_sd_2017""]","[""china_mobile_ar_2017"", ""china_mobile_20f_2017"", ""china_mobile_sd_2017""]","FY2016-FY2023 values are bound to exact year-end operating tables across annual, SEC, prospectus, and sustainability documents. Language variants or chapter PDFs of the same sustainability report count as one source document."
china_mobile,中国移动,China Mobile Limited,2017,FY2017,2017-12-31,annual,4g_subscribers,4G用户数,649.51,649.51,million_subscribers,=,group 4G customer base,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2017"", ""china_mobile_results_2017"", ""china_mobile_results_2018""]",three_distinct_sources_verified,china_mobile_ar_2017,https://www.chinamobileltd.com/en/ir/reports/ar2017.pdf,"[""china_mobile_ar_2017"", ""china_mobile_results_2017"", ""china_mobile_results_2018""]","[""china_mobile_ar_2017"", ""china_mobile_results_2017"", ""china_mobile_results_2018""]",FY2016-FY2020 retain the exact two-decimal values repeated in the annual report and consecutive annual-results presentations. FY2021 remains at its disclosed rounded precision and below the three-document threshold because the annual-results presentation switched its customer breakdown from 4G to 5G network customers.
china_mobile,中国移动,China Mobile Limited,2017,FY2017,2017-12-31,annual,broadband_arpu,宽带ARPU,35.1,35.1,RMB_per_user_month,=,"wireline broadband ARPU; earlier-year scope includes combinations of household, small-business/corporate broadband and dedicated-line revenue as disclosed",year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2017"", ""china_mobile_results_2017"", ""china_mobile_results_2018""]",three_distinct_sources_verified,china_mobile_ar_2017,https://www.chinamobileltd.com/en/ir/reports/ar2017.pdf,"[""china_mobile_ar_2017"", ""china_mobile_results_2017"", ""china_mobile_results_2018""]","[""china_mobile_ar_2017"", ""china_mobile_results_2017"", ""china_mobile_results_2018""]",FY2016-FY2023 each use three exact official documents. This access-business ARPU is stored separately from household broadband/customer blended ARPU; China Mobile stopped presenting it in the FY2024 annual operating table.
china_mobile,中国移动,China Mobile Limited,2017,FY2017,2017-12-31,annual,fixed_broadband_subscribers,固网宽带用户数,112.69,112.69,million_subscribers,=,group wireline broadband customers,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_press_2017"", ""china_mobile_results_2017"", ""china_mobile_sd_2017""]",three_distinct_sources_verified,china_mobile_results_2017,https://www.chinamobileltd.com/en/ir/webcasts/pre180322.pdf,"[""china_mobile_results_2017"", ""china_mobile_sd_2017"", ""china_mobile_press_2017""]","[""china_mobile_results_2017"", ""china_mobile_sd_2017"", ""china_mobile_press_2017""]",FY2016-FY2017 each use three exact official documents. FY2018-FY2022 retain the two-decimal values repeated in consecutive annual-results presentations and remain below the three-document threshold. FY2025 changed to integrated broadband network customers; the 329 million integrated-scope value is stored separately and is not substituted into this legacy series.
china_mobile,中国移动,China Mobile Limited,2017,FY2017,2017-12-31,annual,handset_data_traffic,年度手机上网流量,12.5693,12.5693,billion_GB,=,sum of four official quarterly handset-data-traffic values; 2016-18 converted from billion MB,official_quarterly_sum,official_derived_from_verified_quarters,0,0,[],derived_not_directly_disclosed,,,[],"[""china_mobile_ar_2017"", ""china_mobile_ops_2017"", ""china_mobile_results_2017""]",Derived only by summing the four official quarterly handset-data-traffic values; not treated as a directly disclosed annual value.
china_mobile,中国移动,China Mobile Limited,2017,FY2017,2017-12-31,annual,household_customer_blended_arpu,家庭客户综合ARPU,33.3,33.3,RMB_per_user_month,=,household broadband/customer blended ARPU; terminology changed from household broadband to household customer without merging with wireline broadband access ARPU,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2017"", ""china_mobile_results_2017"", ""china_mobile_results_2018""]",three_distinct_sources_verified,china_mobile_ar_2017,https://www.chinamobileltd.com/en/ir/reports/ar2017.pdf,"[""china_mobile_ar_2017"", ""china_mobile_results_2017"", ""china_mobile_results_2018""]","[""china_mobile_ar_2017"", ""china_mobile_results_2017"", ""china_mobile_results_2018""]","FY2017-FY2024 each use three exact official documents. The blended household metric is not interchangeable with wireline broadband ARPU, which includes different business scopes in earlier years."
china_mobile,中国移动,China Mobile Limited,2017,FY2017,2017-12-31,annual,mobile_arpu,移动ARPU,57.7,57.7,RMB_per_user_month,=,group mobile business annual ARPU,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_press_2017"", ""china_mobile_results_2017"", ""china_mobile_results_2018""]",three_distinct_sources_verified,china_mobile_results_2017,https://www.chinamobileltd.com/en/ir/webcasts/pre180322.pdf,"[""china_mobile_results_2017"", ""china_mobile_press_2017"", ""china_mobile_results_2018""]","[""china_mobile_results_2017"", ""china_mobile_press_2017"", ""china_mobile_results_2018""]",
china_mobile,中国移动,China Mobile Limited,2017,FY2017,2017-12-31,annual,mobile_dou,月户均移动数据流量DOU,1.399,1.399,GB_per_user_month,=,average handset data traffic per user per month; 2016-17 converted from MB to GB,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_20f_2017"", ""china_mobile_ar_2017"", ""china_mobile_results_2017""]",three_distinct_sources_verified,china_mobile_ar_2017,https://www.chinamobileltd.com/en/ir/reports/ar2017.pdf,"[""china_mobile_ar_2017"", ""china_mobile_20f_2017"", ""china_mobile_results_2017""]","[""china_mobile_ar_2017"", ""china_mobile_20f_2017"", ""china_mobile_results_2017""]","FY2016-FY2024 values are bound to three exact documents per year. FY2017 deliberately uses the annual report, Form 20-F and current-year results presentation because the following-year presentation rounds 1.399 GB to 1.4 GB. FY2025 uses the H-share annual report, A-share annual report and separately filed A-share annual report summary; the reviewed annual-results announcement does not disclose DOU."
china_mobile,中国移动,China Mobile Limited,2017,FY2017,2017-12-31,annual,mobile_subscribers,移动用户数,887.2,887.2,million_subscribers,=,group mobile customer base,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2017"", ""china_mobile_results_2017"", ""china_mobile_results_2018""]",three_distinct_sources_verified,china_mobile_ar_2017,https://www.chinamobileltd.com/en/ir/reports/ar2017.pdf,"[""china_mobile_ar_2017"", ""china_mobile_results_2017"", ""china_mobile_results_2018""]","[""china_mobile_ar_2017"", ""china_mobile_results_2017"", ""china_mobile_results_2018""]","FY2016-FY2022 retain the exact two-decimal values repeated in the annual report and consecutive annual-results presentations. FY2023-FY2024 use the H-share annual report, A-share annual report and current-year presentation. FY2025 uses the annual report, presentation and results press release."
china_mobile,中国移动,China Mobile Limited,2018,FY2018,2018-12-31,annual,4g_base_stations,4G基站数,2.41,2.41,million_base_stations,=,commissioned 4G base stations,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_20f_2018"", ""china_mobile_ar_2018"", ""china_mobile_sd_2018""]",three_distinct_sources_verified,china_mobile_ar_2018,https://www.chinamobileltd.com/en/ir/reports/ar2018.pdf,"[""china_mobile_ar_2018"", ""china_mobile_20f_2018"", ""china_mobile_sd_2018""]","[""china_mobile_ar_2018"", ""china_mobile_20f_2018"", ""china_mobile_sd_2018""]","FY2016-FY2023 values are bound to exact year-end operating tables across annual, SEC, prospectus, and sustainability documents. Language variants or chapter PDFs of the same sustainability report count as one source document."
china_mobile,中国移动,China Mobile Limited,2018,FY2018,2018-12-31,annual,4g_subscribers,4G用户数,712.65,712.65,million_subscribers,=,group 4G customer base,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2018"", ""china_mobile_results_2018"", ""china_mobile_results_2019""]",three_distinct_sources_verified,china_mobile_ar_2018,https://www.chinamobileltd.com/en/ir/reports/ar2018.pdf,"[""china_mobile_ar_2018"", ""china_mobile_results_2018"", ""china_mobile_results_2019""]","[""china_mobile_ar_2018"", ""china_mobile_results_2018"", ""china_mobile_results_2019""]",FY2016-FY2020 retain the exact two-decimal values repeated in the annual report and consecutive annual-results presentations. FY2021 remains at its disclosed rounded precision and below the three-document threshold because the annual-results presentation switched its customer breakdown from 4G to 5G network customers.
china_mobile,中国移动,China Mobile Limited,2018,FY2018,2018-12-31,annual,broadband_arpu,宽带ARPU,33.5,33.5,RMB_per_user_month,=,"wireline broadband ARPU; earlier-year scope includes combinations of household, small-business/corporate broadband and dedicated-line revenue as disclosed",year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2018"", ""china_mobile_results_2018"", ""china_mobile_results_2019""]",three_distinct_sources_verified,china_mobile_ar_2018,https://www.chinamobileltd.com/en/ir/reports/ar2018.pdf,"[""china_mobile_ar_2018"", ""china_mobile_results_2018"", ""china_mobile_results_2019""]","[""china_mobile_ar_2018"", ""china_mobile_results_2018"", ""china_mobile_results_2019""]",FY2016-FY2023 each use three exact official documents. This access-business ARPU is stored separately from household broadband/customer blended ARPU; China Mobile stopped presenting it in the FY2024 annual operating table.
china_mobile,中国移动,China Mobile Limited,2018,FY2018,2018-12-31,annual,fixed_broadband_subscribers,固网宽带用户数,156.69,156.69,million_subscribers,=,group wireline broadband customers,year_end,official_two_distinct_sources,2,2,"[""china_mobile_results_2018"", ""china_mobile_results_2019""]",below_three_source_threshold,china_mobile_results_2018,https://www.chinamobileltd.com/en/ir/webcasts/pre190321.pdf,"[""china_mobile_results_2018"", ""china_mobile_results_2019""]","[""china_mobile_results_2018"", ""china_mobile_results_2019""]",FY2016-FY2017 each use three exact official documents. FY2018-FY2022 retain the two-decimal values repeated in consecutive annual-results presentations and remain below the three-document threshold. FY2025 changed to integrated broadband network customers; the 329 million integrated-scope value is stored separately and is not substituted into this legacy series.
china_mobile,中国移动,China Mobile Limited,2018,FY2018,2018-12-31,annual,handset_data_traffic,年度手机上网流量,35.4534,35.4534,billion_GB,=,sum of four official quarterly handset-data-traffic values; 2016-18 converted from billion MB,official_quarterly_sum,official_derived_from_verified_quarters,0,0,[],derived_not_directly_disclosed,,,[],"[""china_mobile_ar_2018"", ""china_mobile_ops_2018"", ""china_mobile_results_2018""]",Derived only by summing the four official quarterly handset-data-traffic values; not treated as a directly disclosed annual value.
china_mobile,中国移动,China Mobile Limited,2018,FY2018,2018-12-31,annual,household_customer_blended_arpu,家庭客户综合ARPU,34.4,34.4,RMB_per_user_month,=,household broadband/customer blended ARPU; terminology changed from household broadband to household customer without merging with wireline broadband access ARPU,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2018"", ""china_mobile_results_2018"", ""china_mobile_results_2019""]",three_distinct_sources_verified,china_mobile_ar_2018,https://www.chinamobileltd.com/en/ir/reports/ar2018.pdf,"[""china_mobile_ar_2018"", ""china_mobile_results_2018"", ""china_mobile_results_2019""]","[""china_mobile_ar_2018"", ""china_mobile_results_2018"", ""china_mobile_results_2019""]","FY2017-FY2024 each use three exact official documents. The blended household metric is not interchangeable with wireline broadband ARPU, which includes different business scopes in earlier years."
china_mobile,中国移动,China Mobile Limited,2018,FY2018,2018-12-31,annual,mobile_arpu,移动ARPU,53.1,53.1,RMB_per_user_month,=,group mobile business annual ARPU,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2018"", ""china_mobile_results_2018"", ""china_mobile_results_2019""]",three_distinct_sources_verified,china_mobile_ar_2018,https://www.chinamobileltd.com/en/ir/reports/ar2018.pdf,"[""china_mobile_ar_2018"", ""china_mobile_results_2018"", ""china_mobile_results_2019""]","[""china_mobile_ar_2018"", ""china_mobile_results_2018"", ""china_mobile_results_2019""]",
china_mobile,中国移动,China Mobile Limited,2018,FY2018,2018-12-31,annual,mobile_dou,月户均移动数据流量DOU,3.6,3.6,GB_per_user_month,=,average handset data traffic per user per month; 2016-17 converted from MB to GB,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2018"", ""china_mobile_results_2018"", ""china_mobile_results_2019""]",three_distinct_sources_verified,china_mobile_ar_2018,https://www.chinamobileltd.com/en/ir/reports/ar2018.pdf,"[""china_mobile_ar_2018"", ""china_mobile_results_2018"", ""china_mobile_results_2019""]","[""china_mobile_ar_2018"", ""china_mobile_results_2018"", ""china_mobile_results_2019""]","FY2016-FY2024 values are bound to three exact documents per year. FY2017 deliberately uses the annual report, Form 20-F and current-year results presentation because the following-year presentation rounds 1.399 GB to 1.4 GB. FY2025 uses the H-share annual report, A-share annual report and separately filed A-share annual report summary; the reviewed annual-results announcement does not disclose DOU."
china_mobile,中国移动,China Mobile Limited,2018,FY2018,2018-12-31,annual,mobile_subscribers,移动用户数,925.07,925.07,million_subscribers,=,group mobile customer base,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2018"", ""china_mobile_results_2018"", ""china_mobile_results_2019""]",three_distinct_sources_verified,china_mobile_ar_2018,https://www.chinamobileltd.com/en/ir/reports/ar2018.pdf,"[""china_mobile_ar_2018"", ""china_mobile_results_2018"", ""china_mobile_results_2019""]","[""china_mobile_ar_2018"", ""china_mobile_results_2018"", ""china_mobile_results_2019""]","FY2016-FY2022 retain the exact two-decimal values repeated in the annual report and consecutive annual-results presentations. FY2023-FY2024 use the H-share annual report, A-share annual report and current-year presentation. FY2025 uses the annual report, presentation and results press release."
china_mobile,中国移动,China Mobile Limited,2018,FY2018,2018-12-31,annual,total_base_stations,移动基站总数,3.85,3.85,million_base_stations,>=,all commissioned mobile base stations,year_end,official_single_source,1,1,"[""china_mobile_prospectus_2021""]",below_three_source_threshold,china_mobile_prospectus_2021,https://www.chinamobileltd.com/sc/ir/sse_filings/sca211221b.pdf,"[""china_mobile_prospectus_2021""]","[""china_mobile_ar_2018"", ""china_mobile_prospectus_2021""]","Annual reports use 'more than/over' for some years. FY2019-FY2023 have three exact independent legal documents except FY2018, which remains at two exact documents; rounded values and same-document mirrors are excluded."
china_mobile,中国移动,China Mobile Limited,2019,FY2019,2019-12-31,annual,4g_base_stations,4G基站数,3.09,3.09,million_base_stations,=,commissioned 4G base stations,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2019"", ""china_mobile_prospectus_2021"", ""china_mobile_sd_2021""]",three_distinct_sources_verified,china_mobile_ar_2019,https://www.chinamobileltd.com/en/ir/reports/ar2019.pdf,"[""china_mobile_ar_2019"", ""china_mobile_prospectus_2021"", ""china_mobile_sd_2021""]","[""china_mobile_ar_2019"", ""china_mobile_prospectus_2021"", ""china_mobile_sd_2021""]","FY2016-FY2023 values are bound to exact year-end operating tables across annual, SEC, prospectus, and sustainability documents. Language variants or chapter PDFs of the same sustainability report count as one source document."
china_mobile,中国移动,China Mobile Limited,2019,FY2019,2019-12-31,annual,4g_subscribers,4G用户数,758.01,758.01,million_subscribers,=,group 4G customer base,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2019"", ""china_mobile_results_2019"", ""china_mobile_results_2020""]",three_distinct_sources_verified,china_mobile_ar_2019,https://www.chinamobileltd.com/en/ir/reports/ar2019.pdf,"[""china_mobile_ar_2019"", ""china_mobile_results_2019"", ""china_mobile_results_2020""]","[""china_mobile_ar_2019"", ""china_mobile_results_2019"", ""china_mobile_results_2020""]",FY2016-FY2020 retain the exact two-decimal values repeated in the annual report and consecutive annual-results presentations. FY2021 remains at its disclosed rounded precision and below the three-document threshold because the annual-results presentation switched its customer breakdown from 4G to 5G network customers.
china_mobile,中国移动,China Mobile Limited,2019,FY2019,2019-12-31,annual,5g_base_stations,5G基站数,0.05,0.05,million_base_stations,>=,"commissioned 5G base stations, including applicable 700MHz co-built sites",year_end,official_two_distinct_sources,2,2,"[""china_mobile_20f_2019"", ""china_mobile_sd_2019""]",below_three_source_threshold,china_mobile_20f_2019,https://www.chinamobileltd.com/en/ir/reports/ar2019/2019_20f.pdf,"[""china_mobile_20f_2019"", ""china_mobile_sd_2019""]","[""china_mobile_ar_2019"", ""china_mobile_20f_2019"", ""china_mobile_sd_2019""]",
china_mobile,中国移动,China Mobile Limited,2019,FY2019,2019-12-31,annual,5g_package_subscribers,5G套餐用户数,2.55,2.55,million_subscribers,=,contracted 5G package customers; not equivalent to active 5G network users,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_20f_2020"", ""china_mobile_ar_2020"", ""china_mobile_results_2019""]",three_distinct_sources_verified,china_mobile_results_2019,https://www.chinamobileltd.com/en/ir/webcasts/pre200319.pdf,"[""china_mobile_results_2019"", ""china_mobile_ar_2020"", ""china_mobile_20f_2020""]","[""china_mobile_results_2019"", ""china_mobile_ar_2020"", ""china_mobile_20f_2020""]",Each FY2019-FY2023 row is bound to three exact official documents. FY2019 uses the current-year presentation plus the FY2020 annual report and Form 20-F comparative tables. 5G package customers are kept separate from active 5G network customers.
china_mobile,中国移动,China Mobile Limited,2019,FY2019,2019-12-31,annual,broadband_arpu,宽带ARPU,32.8,32.8,RMB_per_user_month,=,"wireline broadband ARPU; earlier-year scope includes combinations of household, small-business/corporate broadband and dedicated-line revenue as disclosed",year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2019"", ""china_mobile_results_2019"", ""china_mobile_results_2020""]",three_distinct_sources_verified,china_mobile_ar_2019,https://www.chinamobileltd.com/en/ir/reports/ar2019.pdf,"[""china_mobile_ar_2019"", ""china_mobile_results_2019"", ""china_mobile_results_2020""]","[""china_mobile_ar_2019"", ""china_mobile_results_2019"", ""china_mobile_results_2020""]",FY2016-FY2023 each use three exact official documents. This access-business ARPU is stored separately from household broadband/customer blended ARPU; China Mobile stopped presenting it in the FY2024 annual operating table.
china_mobile,中国移动,China Mobile Limited,2019,FY2019,2019-12-31,annual,fixed_broadband_subscribers,固网宽带用户数,187.04,187.04,million_subscribers,=,group wireline broadband customers,year_end,official_two_distinct_sources,2,2,"[""china_mobile_results_2019"", ""china_mobile_results_2020""]",below_three_source_threshold,china_mobile_results_2019,https://www.chinamobileltd.com/en/ir/webcasts/pre200319.pdf,"[""china_mobile_results_2019"", ""china_mobile_results_2020""]","[""china_mobile_results_2019"", ""china_mobile_results_2020""]",FY2016-FY2017 each use three exact official documents. FY2018-FY2022 retain the two-decimal values repeated in consecutive annual-results presentations and remain below the three-document threshold. FY2025 changed to integrated broadband network customers; the 329 million integrated-scope value is stored separately and is not substituted into this legacy series.
china_mobile,中国移动,China Mobile Limited,2019,FY2019,2019-12-31,annual,handset_data_traffic,年度手机上网流量,65.89,65.89,billion_GB,=,sum of four official quarterly handset-data-traffic values; 2016-18 converted from billion MB,official_quarterly_sum,official_derived_from_verified_quarters,0,0,[],derived_not_directly_disclosed,,,[],"[""china_mobile_ar_2019"", ""china_mobile_ops_2019"", ""china_mobile_results_2019""]",Derived only by summing the four official quarterly handset-data-traffic values; not treated as a directly disclosed annual value.
china_mobile,中国移动,China Mobile Limited,2019,FY2019,2019-12-31,annual,household_customer_blended_arpu,家庭客户综合ARPU,35.3,35.3,RMB_per_user_month,=,household broadband/customer blended ARPU; terminology changed from household broadband to household customer without merging with wireline broadband access ARPU,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2019"", ""china_mobile_results_2019"", ""china_mobile_results_2020""]",three_distinct_sources_verified,china_mobile_ar_2019,https://www.chinamobileltd.com/en/ir/reports/ar2019.pdf,"[""china_mobile_ar_2019"", ""china_mobile_results_2019"", ""china_mobile_results_2020""]","[""china_mobile_ar_2019"", ""china_mobile_results_2019"", ""china_mobile_results_2020""]","FY2017-FY2024 each use three exact official documents. The blended household metric is not interchangeable with wireline broadband ARPU, which includes different business scopes in earlier years."
china_mobile,中国移动,China Mobile Limited,2019,FY2019,2019-12-31,annual,mobile_arpu,移动ARPU,49.1,49.1,RMB_per_user_month,=,group mobile business annual ARPU,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2019"", ""china_mobile_results_2019"", ""china_mobile_results_2020""]",three_distinct_sources_verified,china_mobile_ar_2019,https://www.chinamobileltd.com/en/ir/reports/ar2019.pdf,"[""china_mobile_ar_2019"", ""china_mobile_results_2019"", ""china_mobile_results_2020""]","[""china_mobile_ar_2019"", ""china_mobile_results_2019"", ""china_mobile_results_2020""]",
china_mobile,中国移动,China Mobile Limited,2019,FY2019,2019-12-31,annual,mobile_dou,月户均移动数据流量DOU,6.7,6.7,GB_per_user_month,=,average handset data traffic per user per month; 2016-17 converted from MB to GB,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2019"", ""china_mobile_results_2019"", ""china_mobile_results_2020""]",three_distinct_sources_verified,china_mobile_ar_2019,https://www.chinamobileltd.com/en/ir/reports/ar2019.pdf,"[""china_mobile_ar_2019"", ""china_mobile_results_2019"", ""china_mobile_results_2020""]","[""china_mobile_ar_2019"", ""china_mobile_results_2019"", ""china_mobile_results_2020""]","FY2016-FY2024 values are bound to three exact documents per year. FY2017 deliberately uses the annual report, Form 20-F and current-year results presentation because the following-year presentation rounds 1.399 GB to 1.4 GB. FY2025 uses the H-share annual report, A-share annual report and separately filed A-share annual report summary; the reviewed annual-results announcement does not disclose DOU."
china_mobile,中国移动,China Mobile Limited,2019,FY2019,2019-12-31,annual,mobile_subscribers,移动用户数,950.28,950.28,million_subscribers,=,group mobile customer base,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2019"", ""china_mobile_results_2019"", ""china_mobile_results_2020""]",three_distinct_sources_verified,china_mobile_ar_2019,https://www.chinamobileltd.com/en/ir/reports/ar2019.pdf,"[""china_mobile_ar_2019"", ""china_mobile_results_2019"", ""china_mobile_results_2020""]","[""china_mobile_ar_2019"", ""china_mobile_results_2019"", ""china_mobile_results_2020""]","FY2016-FY2022 retain the exact two-decimal values repeated in the annual report and consecutive annual-results presentations. FY2023-FY2024 use the H-share annual report, A-share annual report and current-year presentation. FY2025 uses the annual report, presentation and results press release."
china_mobile,中国移动,China Mobile Limited,2019,FY2019,2019-12-31,annual,total_base_stations,移动基站总数,4.48,4.48,million_base_stations,>=,all commissioned mobile base stations,year_end,official_two_distinct_sources,2,2,"[""china_mobile_20f_2019"", ""china_mobile_prospectus_2021""]",below_three_source_threshold,china_mobile_20f_2019,https://www.chinamobileltd.com/en/ir/reports/ar2019/2019_20f.pdf,"[""china_mobile_20f_2019"", ""china_mobile_prospectus_2021""]","[""china_mobile_ar_2019"", ""china_mobile_20f_2019"", ""china_mobile_prospectus_2021""]","Annual reports use 'more than/over' for some years. FY2019-FY2023 have three exact independent legal documents except FY2018, which remains at two exact documents; rounded values and same-document mirrors are excluded."
china_mobile,中国移动,China Mobile Limited,2020,FY2020,2020-12-31,annual,4g_base_stations,4G基站数,3.28,3.28,million_base_stations,=,commissioned 4G base stations,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_prospectus_2021"", ""china_mobile_sd_2021"", ""china_mobile_sd_2022""]",three_distinct_sources_verified,china_mobile_prospectus_2021,https://www.chinamobileltd.com/sc/ir/sse_filings/sca211221b.pdf,"[""china_mobile_prospectus_2021"", ""china_mobile_sd_2021"", ""china_mobile_sd_2022""]","[""china_mobile_prospectus_2021"", ""china_mobile_sd_2021"", ""china_mobile_sd_2022""]","FY2016-FY2023 values are bound to exact year-end operating tables across annual, SEC, prospectus, and sustainability documents. Language variants or chapter PDFs of the same sustainability report count as one source document."
china_mobile,中国移动,China Mobile Limited,2020,FY2020,2020-12-31,annual,4g_subscribers,4G用户数,775.31,775.31,million_subscribers,=,group 4G customer base,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2020"", ""china_mobile_results_2020"", ""china_mobile_results_2021""]",three_distinct_sources_verified,china_mobile_ar_2020,https://www.chinamobileltd.com/en/ir/reports/ar2020.pdf,"[""china_mobile_ar_2020"", ""china_mobile_results_2020"", ""china_mobile_results_2021""]","[""china_mobile_ar_2020"", ""china_mobile_results_2020"", ""china_mobile_results_2021""]",FY2016-FY2020 retain the exact two-decimal values repeated in the annual report and consecutive annual-results presentations. FY2021 remains at its disclosed rounded precision and below the three-document threshold because the annual-results presentation switched its customer breakdown from 4G to 5G network customers.
china_mobile,中国移动,China Mobile Limited,2020,FY2020,2020-12-31,annual,5g_base_stations,5G基站数,0.39,0.39,million_base_stations,>=,"commissioned 5G base stations, including applicable 700MHz co-built sites",year_end,official_two_distinct_sources,2,2,"[""china_mobile_20f_2020"", ""china_mobile_sd_2020""]",below_three_source_threshold,china_mobile_20f_2020,https://www.chinamobileltd.com/en/ir/reports/ar2020/2020_20f.pdf,"[""china_mobile_20f_2020"", ""china_mobile_sd_2020""]","[""china_mobile_ar_2020"", ""china_mobile_20f_2020"", ""china_mobile_sd_2020""]",
china_mobile,中国移动,China Mobile Limited,2020,FY2020,2020-12-31,annual,5g_package_subscribers,5G套餐用户数,165,165,million_subscribers,=,contracted 5G package customers; not equivalent to active 5G network users,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2020"", ""china_mobile_results_2020"", ""china_mobile_results_2021""]",three_distinct_sources_verified,china_mobile_ar_2020,https://www.chinamobileltd.com/en/ir/reports/ar2020.pdf,"[""china_mobile_ar_2020"", ""china_mobile_results_2020"", ""china_mobile_results_2021""]","[""china_mobile_ar_2020"", ""china_mobile_results_2020"", ""china_mobile_results_2021""]",Each FY2019-FY2023 row is bound to three exact official documents. FY2019 uses the current-year presentation plus the FY2020 annual report and Form 20-F comparative tables. 5G package customers are kept separate from active 5G network customers.
china_mobile,中国移动,China Mobile Limited,2020,FY2020,2020-12-31,annual,broadband_arpu,宽带ARPU,34.0,34.0,RMB_per_user_month,=,"wireline broadband ARPU; earlier-year scope includes combinations of household, small-business/corporate broadband and dedicated-line revenue as disclosed",year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2020"", ""china_mobile_results_2020"", ""china_mobile_results_2021""]",three_distinct_sources_verified,china_mobile_ar_2020,https://www.chinamobileltd.com/en/ir/reports/ar2020.pdf,"[""china_mobile_ar_2020"", ""china_mobile_results_2020"", ""china_mobile_results_2021""]","[""china_mobile_ar_2020"", ""china_mobile_results_2020"", ""china_mobile_results_2021""]",FY2016-FY2023 each use three exact official documents. This access-business ARPU is stored separately from household broadband/customer blended ARPU; China Mobile stopped presenting it in the FY2024 annual operating table.
china_mobile,中国移动,China Mobile Limited,2020,FY2020,2020-12-31,annual,fixed_broadband_subscribers,固网宽带用户数,210.32,210.32,million_subscribers,=,group wireline broadband customers,year_end,official_two_distinct_sources,2,2,"[""china_mobile_results_2020"", ""china_mobile_results_2021""]",below_three_source_threshold,china_mobile_results_2020,https://www.chinamobileltd.com/en/ir/webcasts/pre210325.pdf,"[""china_mobile_results_2020"", ""china_mobile_results_2021""]","[""china_mobile_results_2020"", ""china_mobile_results_2021""]",FY2016-FY2017 each use three exact official documents. FY2018-FY2022 retain the two-decimal values repeated in consecutive annual-results presentations and remain below the three-document threshold. FY2025 changed to integrated broadband network customers; the 329 million integrated-scope value is stored separately and is not substituted into this legacy series.
china_mobile,中国移动,China Mobile Limited,2020,FY2020,2020-12-31,annual,handset_data_traffic,年度手机上网流量,90.7,90.7,billion_GB,=,sum of four official quarterly handset-data-traffic values; 2016-18 converted from billion MB,official_quarterly_sum,official_derived_from_verified_quarters,0,0,[],derived_not_directly_disclosed,,,[],"[""china_mobile_ar_2020"", ""china_mobile_ops_2020"", ""china_mobile_results_2020""]",Derived only by summing the four official quarterly handset-data-traffic values; not treated as a directly disclosed annual value.
