domain,domain_name,entity,metric,metric_label,period,value,unit,verification_status,source_count,source_urls,scope_note
03,内地运营商,中国移动,revenue,营收,FY2025,10501.87,亿元,official_three_distinct_sources_verified,8,"[""https://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-23/600941_20250423_97Z1.pdf"", ""https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10931075&stockid=600941"", ""https://data.eastmoney.com/notices/detail/600941/AN202504221660555817.html"", ""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2025"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0829/2025082901049.pdf"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1020/2025102001101.pdf"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042300752.pdf"", ""https://www.marketscreener.com/news/china-mobile-2025-annual-results-presentation-hk-shares-ce7e51dadb8bf523""]",FY2025营收 · 官方披露 · 8个来源
03,内地运营商,中国联通,ebitda,EBITDA,FY2016,794.98,亿元,official_single_source_user_accepted_display,1,"[""https://www.chinaunicom.com.hk/en/media/press/p180315.pdf""]",FY2025EBITDA · 2个官方证据入口交叉核验
03,内地运营商,中国联通,ebitda,EBITDA,FY2017,814.25,亿元,official_single_source_user_accepted_display,1,"[""https://www.chinaunicom.com.hk/en/media/press/p180315.pdf""]",FY2025EBITDA · 2个官方证据入口交叉核验
03,内地运营商,中国联通,ebitda,EBITDA,FY2018,849.1,亿元,official_three_distinct_sources_verified,5,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2018/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2018.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ar2018.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2018/int3q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ar2019.pdf""]",FY2025EBITDA · 2个官方证据入口交叉核验
03,内地运营商,中国联通,ebitda,EBITDA,FY2019,943.58,亿元,official_three_distinct_sources_verified,6,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2019/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2019/ir2019_02.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2019/int3q.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2020/int3q.pdf"", ""https://www.chinaunicom.com.hk/en/media/press/p210311.pdf""]",FY2025EBITDA · 2个官方证据入口交叉核验
03,内地运营商,中国联通,ebitda,EBITDA,FY2020,941.39,亿元,official_three_distinct_sources_verified,7,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2020/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/media/press/p200812.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/annual/2020/res.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2021.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2020/int3q.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2021/int3q.pdf"", ""https://www.chinaunicom.com.hk/en/media/press/p210311.pdf""]",FY2025EBITDA · 2个官方证据入口交叉核验
03,内地运营商,中国联通,ebitda,EBITDA,FY2021,963.2,亿元,official_three_distinct_sources_verified,4,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2021/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2021.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ar2021.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2021/int3q.pdf""]",FY2025EBITDA · 2个官方证据入口交叉核验
03,内地运营商,中国联通,ebitda,EBITDA,FY2022,991.69,亿元,official_three_distinct_sources_verified,4,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2022/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2022.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ar2022.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2022/int3q.pdf""]",FY2025EBITDA · 2个官方证据入口交叉核验
03,内地运营商,中国联通,ebitda,EBITDA,FY2023,998.1,亿元,official_three_distinct_sources_verified,4,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2023/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2023.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2023/int3q.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/annual/2023/res.pdf""]",FY2025EBITDA · 2个官方证据入口交叉核验
03,内地运营商,中国联通,ebitda,EBITDA,FY2024,994.2,亿元,official_three_distinct_sources_verified,4,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2024/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2024.pdf"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2024/1022/2024102200803.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/annual/2024/res.pdf""]",FY2025EBITDA · 2个官方证据入口交叉核验
03,内地运营商,中国联通,ebitda,EBITDA,FY2025,994.2,亿元,official_source_count_below_three_displayed,2,"[""https://www.chinaunicom.com.hk/en/ir/reports/ar2025.pdf"", ""https://www.chinaunicom.com.hk/en/ir/highlights.php?data=quarterly""]",FY2025EBITDA · 2个官方证据入口交叉核验
03,内地运营商,中国联通,net_profit,净利润,FY2016,6.25,亿元,official_single_source_user_accepted_display,1,"[""https://www.chinaunicom.com.hk/en/media/press/p180315.pdf""]",FY2025净利润 · 官方披露 · 6个来源
03,内地运营商,中国联通,net_profit,净利润,FY2017,18.3,亿元,official_three_distinct_sources_verified,5,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2018/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2017.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ar2017.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2018/int3q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ar2018.pdf""]",FY2025净利润 · 官方披露 · 6个来源
03,内地运营商,中国联通,net_profit,净利润,FY2018,102.0,亿元,official_three_distinct_sources_verified,5,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2018/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2018.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ar2018.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2018/int3q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ar2019.pdf""]",FY2025净利润 · 官方披露 · 6个来源
03,内地运营商,中国联通,net_profit,净利润,FY2019,113.3,亿元,official_three_distinct_sources_verified,6,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2019/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2019/ir2019_02.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2019/int3q.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2020/int3q.pdf"", ""https://www.chinaunicom.com.hk/en/media/press/p210311.pdf""]",FY2025净利润 · 官方披露 · 6个来源
03,内地运营商,中国联通,net_profit,净利润,FY2020,124.93,亿元,official_three_distinct_sources_verified,7,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2020/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/media/press/p200812.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/annual/2020/res.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2021.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2020/int3q.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2021/int3q.pdf"", ""https://www.chinaunicom.com.hk/en/media/press/p210311.pdf""]",FY2025净利润 · 官方披露 · 6个来源
03,内地运营商,中国联通,net_profit,净利润,FY2021,143.68,亿元,official_three_distinct_sources_verified,4,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2021/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2021.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ar2021.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2021/int3q.pdf""]",FY2025净利润 · 官方披露 · 6个来源
03,内地运营商,中国联通,net_profit,净利润,FY2022,167.45,亿元,official_three_distinct_sources_verified,4,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2022/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2022.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ar2022.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2022/int3q.pdf""]",FY2025净利润 · 官方披露 · 6个来源
03,内地运营商,中国联通,net_profit,净利润,FY2023,187.3,亿元,official_three_distinct_sources_verified,4,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2023/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2023.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2023/int3q.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/annual/2023/res.pdf""]",FY2025净利润 · 官方披露 · 6个来源
03,内地运营商,中国联通,net_profit,净利润,FY2024,206.13,亿元,official_three_distinct_sources_verified,4,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2024/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2024.pdf"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2024/1022/2024102200803.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/annual/2024/res.pdf""]",FY2025净利润 · 官方披露 · 6个来源
03,内地运营商,中国联通,net_profit,净利润,FY2025,208.16,亿元,official_three_distinct_sources_verified,6,"[""https://www.chinaunicom.com.hk/en/ir/reports/ir2025.pdf"", ""https://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-18/600050_20250418_RJH7.pdf"", ""https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=11294714&stockid=600050"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2025/intc.pdf"", ""https://www.chinaunicom.com.hk/en/media/press/p260319.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ar2025.pdf""]",FY2025净利润 · 官方披露 · 6个来源
03,内地运营商,中国联通,postpaid,移动客户数,FY2016,2.6382,亿户,official_three_distinct_sources_verified,3,"[""https://www.hkexnews.hk/listedco/listconews/sehk/2017/0119/LTN20170119339.pdf""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国联通,postpaid,移动客户数,FY2017,2.8416,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinaunicom.com.hk/en/ir/reports/2018_20f.pdf""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国联通,postpaid,移动客户数,FY2018,3.1504,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinaunicom.com.hk/en/ir/reports/2018_20f.pdf""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国联通,postpaid,移动客户数,FY2019,3.1848,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinaunicom.com.hk/en/ir/reports/2019_20f.pdf""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国联通,postpaid,移动客户数,FY2020,3.0581,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinaunicom.com.hk/en/ir/reports/2020_20f.pdf""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国联通,postpaid,移动客户数,FY2021,3.1711,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinaunicom.com.hk/en/ir/presentations/pre220311.pdf""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国联通,postpaid,移动客户数,FY2022,3.227,亿户,official_single_source,0,[],FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国联通,postpaid,移动客户数,FY2023,3.333,亿户,official_derived_from_verified_rows,0,[],FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国联通,postpaid,移动客户数,FY2024,3.4398,亿户,official_derived_from_verified_rows,0,[],FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国联通,postpaid,移动客户数,FY2025,3.573,亿户,official_derived_from_verified_rows,3,"[""https://www.chinaunicom.com.hk/en/ir/reports/ar2025.pdf"", ""https://www.chinaunicom.com.hk/en/ir/operating.php?year=2025"", ""https://www.chinaunicom.com.hk/en/ir/presentations/pre260319.pdf""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国联通,revenue,营收,FY2016,2741.97,亿元,official_single_source_user_accepted_display,1,"[""https://www.chinaunicom.com.hk/en/media/press/p180315.pdf""]",FY2025营收 · 官方披露 · 6个来源
03,内地运营商,中国联通,revenue,营收,FY2017,2748.29,亿元,official_three_distinct_sources_verified,5,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2018/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2017.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ar2017.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2018/int3q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ar2018.pdf""]",FY2025营收 · 官方披露 · 6个来源
03,内地运营商,中国联通,revenue,营收,FY2018,2908.8,亿元,official_three_distinct_sources_verified,5,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2018/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2018.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ar2018.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2018/int3q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ar2019.pdf""]",FY2025营收 · 官方披露 · 6个来源
03,内地运营商,中国联通,revenue,营收,FY2019,2905.15,亿元,official_three_distinct_sources_verified,6,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2019/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2019/ir2019_02.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2019/int3q.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2020/int3q.pdf"", ""https://www.chinaunicom.com.hk/en/media/press/p210311.pdf""]",FY2025营收 · 官方披露 · 6个来源
03,内地运营商,中国联通,revenue,营收,FY2020,3038.38,亿元,official_three_distinct_sources_verified,7,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2020/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/media/press/p200812.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/annual/2020/res.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2021.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2020/int3q.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2021/int3q.pdf"", ""https://www.chinaunicom.com.hk/en/media/press/p210311.pdf""]",FY2025营收 · 官方披露 · 6个来源
03,内地运营商,中国联通,revenue,营收,FY2021,3278.54,亿元,official_three_distinct_sources_verified,4,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2021/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2021.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ar2021.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2021/int3q.pdf""]",FY2025营收 · 官方披露 · 6个来源
03,内地运营商,中国联通,revenue,营收,FY2022,3549.44,亿元,official_three_distinct_sources_verified,4,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2022/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2022.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ar2022.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2022/int3q.pdf""]",FY2025营收 · 官方披露 · 6个来源
03,内地运营商,中国联通,revenue,营收,FY2023,3726.0,亿元,official_three_distinct_sources_verified,4,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2023/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2023.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2023/int3q.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/annual/2023/res.pdf""]",FY2025营收 · 官方披露 · 6个来源
03,内地运营商,中国联通,revenue,营收,FY2024,3895.89,亿元,official_three_distinct_sources_verified,4,"[""https://doc.irasia.com/listco/hk/chinaunicom/interim/2024/int1q.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ir2024.pdf"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2024/1022/2024102200803.pdf"", ""https://doc.irasia.com/listco/hk/chinaunicom/annual/2024/res.pdf""]",FY2025营收 · 官方披露 · 6个来源
03,内地运营商,中国联通,revenue,营收,FY2025,3922.23,亿元,official_three_distinct_sources_verified,6,"[""https://www.chinaunicom.com.hk/en/ir/reports/ir2025.pdf"", ""https://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-18/600050_20250418_RJH7.pdf"", ""https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=11294714&stockid=600050"", ""https://doc.irasia.com/listco/hk/chinaunicom/interim/2025/intc.pdf"", ""https://www.chinaunicom.com.hk/en/media/press/p260319.pdf"", ""https://www.chinaunicom.com.hk/en/ir/reports/ar2025.pdf""]",FY2025营收 · 官方披露 · 6个来源
04,全球云厂商,AWS,investment,资本开支,FY2024,77658.0,百万美元,official_source_count_below_three_displayed,1,"[""https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/amzn-20241231.htm""]",FY2024资本开支 · 1个官方披露入口，按要求上屏
04,全球云厂商,AWS,profit,云利润,FY2016,3108.0,百万美元,official_source_count_below_three_displayed,5,"[""https://ir.aboutamazon.com/quarterly-results/default.aspx"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872416000227/amzn-20160331x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872416000286/amzn-20160630x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872416000324/amzn-20160930x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872417000011/amzn-20161231x10k.htm""]",FY2025云分部经营利润 · 统一折算美元
04,全球云厂商,AWS,profit,云利润,FY2017,4331.0,百万美元,official_source_count_below_three_displayed,5,"[""https://ir.aboutamazon.com/quarterly-results/default.aspx"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872417000051/amzn-20170331x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872417000100/amzn-20170630x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872417000135/amzn-20170930x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872418000005/amzn-20171231x10k.htm""]",FY2025云分部经营利润 · 统一折算美元
04,全球云厂商,AWS,profit,云利润,FY2018,7296.0,百万美元,official_source_count_below_three_displayed,5,"[""https://ir.aboutamazon.com/quarterly-results/default.aspx"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872418000072/amzn-20180331x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872418000108/amzn-20180630x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872418000159/amzn-20180930x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872419000004/amzn-20181231x10k.htm""]",FY2025云分部经营利润 · 统一折算美元
04,全球云厂商,AWS,profit,云利润,FY2019,9201.0,百万美元,official_source_count_below_three_displayed,5,"[""https://ir.aboutamazon.com/quarterly-results/default.aspx"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872419000043/amzn-2019331x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872419000071/amzn-2019630x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872419000089/amzn-2019930x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872420000004/amzn-20191231x10k.htm""]",FY2025云分部经营利润 · 统一折算美元
04,全球云厂商,AWS,profit,云利润,FY2020,13531.0,百万美元,official_source_count_below_three_displayed,5,"[""https://ir.aboutamazon.com/quarterly-results/default.aspx"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872420000010/amzn-20200331x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872420000021/amzn-20200630.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872420000030/amzn-20200930.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872421000004/amzn-20201231.htm""]",FY2025云分部经营利润 · 统一折算美元
04,全球云厂商,AWS,profit,云利润,FY2021,18532.0,百万美元,official_source_count_below_three_displayed,5,"[""https://ir.aboutamazon.com/quarterly-results/default.aspx"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872421000010/amzn-20210331.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872421000020/amzn-20210630.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872421000028/amzn-20210930.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872422000005/amzn-20211231.htm""]",FY2025云分部经营利润 · 统一折算美元
04,全球云厂商,AWS,profit,云利润,FY2022,22841.0,百万美元,official_source_count_below_three_displayed,4,"[""https://ir.aboutamazon.com/quarterly-results/default.aspx"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872423000004/amzn-20221231.htm"", ""https://s2.q4cdn.com/299287126/files/doc_financials/2023/q3/AMZN-Q3-2023-Earnings-Release.pdf"", ""https://s2.q4cdn.com/299287126/files/doc_financials/2023/q4/AMZN-Q4-2023-Earnings-Release.pdf""]",FY2025云分部经营利润 · 统一折算美元
04,全球云厂商,AWS,profit,云利润,FY2023,24631.0,百万美元,official_source_count_below_three_displayed,3,"[""https://ir.aboutamazon.com/quarterly-results/default.aspx"", ""https://s2.q4cdn.com/299287126/files/doc_financials/2023/q4/AMZN-Q4-2023-Earnings-Release.pdf"", ""https://s2.q4cdn.com/299287126/files/doc_financials/2023/q3/AMZN-Q3-2023-Earnings-Release.pdf""]",FY2025云分部经营利润 · 统一折算美元
04,全球云厂商,AWS,profit,云利润,FY2024,39834.0,百万美元,official_source_count_below_three_displayed,5,"[""https://ir.aboutamazon.com/quarterly-results/default.aspx"", ""https://s2.q4cdn.com/299287126/files/doc_financials/2024/q1/AMZN-Q1-2024-Earnings-Release.pdf"", ""https://s2.q4cdn.com/299287126/files/doc_financials/2024/q2/AMZN-Q2-2024-Earnings-Release.pdf"", ""https://s2.q4cdn.com/299287126/files/doc_financials/2024/q3/AMZN-Q3-2024-Earnings-Release.pdf"", ""https://s2.q4cdn.com/299287126/files/doc_financials/2024/q4/AMZN-Q4-2024-Earnings-Release.pdf""]",FY2025云分部经营利润 · 统一折算美元
04,全球云厂商,AWS,profit,云利润,FY2025,45606.0,百万美元,official_source_count_below_three_displayed,5,"[""https://ir.aboutamazon.com/quarterly-results/default.aspx"", ""https://s2.q4cdn.com/299287126/files/doc_financials/2025/q1/AMZN-Q1-2025-Earnings-Release.pdf"", ""https://s2.q4cdn.com/299287126/files/doc_financials/2025/q2/AMZN-Q2-2025-Earnings-Release.pdf"", ""https://s2.q4cdn.com/299287126/files/doc_financials/2025/q3/AMZN-Q3-2025-Earnings-Release.pdf"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872426000004/amzn-20251231.htm""]",FY2025云分部经营利润 · 统一折算美元
04,全球云厂商,AWS,revenue,云收入,FY2016,12219.0,百万美元,official_source_count_below_three_displayed,5,"[""https://ir.aboutamazon.com/quarterly-results/default.aspx"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872416000227/amzn-20160331x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872416000286/amzn-20160630x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872416000324/amzn-20160930x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872417000011/amzn-20161231x10k.htm""]",FY2025云收入金额 · 统一折算美元
04,全球云厂商,AWS,revenue,云收入,FY2017,17459.0,百万美元,official_source_count_below_three_displayed,5,"[""https://ir.aboutamazon.com/quarterly-results/default.aspx"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872417000051/amzn-20170331x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872417000100/amzn-20170630x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872417000135/amzn-20170930x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872418000005/amzn-20171231x10k.htm""]",FY2025云收入金额 · 统一折算美元
04,全球云厂商,AWS,revenue,云收入,FY2018,25655.0,百万美元,official_source_count_below_three_displayed,5,"[""https://ir.aboutamazon.com/quarterly-results/default.aspx"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872418000072/amzn-20180331x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872418000108/amzn-20180630x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872418000159/amzn-20180930x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872419000004/amzn-20181231x10k.htm""]",FY2025云收入金额 · 统一折算美元
04,全球云厂商,AWS,revenue,云收入,FY2019,35026.0,百万美元,official_source_count_below_three_displayed,5,"[""https://ir.aboutamazon.com/quarterly-results/default.aspx"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872419000043/amzn-2019331x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872419000071/amzn-2019630x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872419000089/amzn-2019930x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872420000004/amzn-20191231x10k.htm""]",FY2025云收入金额 · 统一折算美元
04,全球云厂商,AWS,revenue,云收入,FY2020,45370.0,百万美元,official_source_count_below_three_displayed,5,"[""https://ir.aboutamazon.com/quarterly-results/default.aspx"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872420000010/amzn-20200331x10q.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872420000021/amzn-20200630.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872420000030/amzn-20200930.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872421000004/amzn-20201231.htm""]",FY2025云收入金额 · 统一折算美元
04,全球云厂商,AWS,revenue,云收入,FY2021,62202.0,百万美元,official_source_count_below_three_displayed,5,"[""https://ir.aboutamazon.com/quarterly-results/default.aspx"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872421000010/amzn-20210331.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872421000020/amzn-20210630.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872421000028/amzn-20210930.htm"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872422000005/amzn-20211231.htm""]",FY2025云收入金额 · 统一折算美元
04,全球云厂商,AWS,revenue,云收入,FY2022,80096.0,百万美元,official_source_count_below_three_displayed,4,"[""https://ir.aboutamazon.com/quarterly-results/default.aspx"", ""https://www.sec.gov/Archives/edgar/data/1018724/000101872423000004/amzn-20221231.htm"", ""https://s2.q4cdn.com/299287126/files/doc_financials/2023/q3/AMZN-Q3-2023-Earnings-Release.pdf"", ""https://s2.q4cdn.com/299287126/files/doc_financials/2023/q4/AMZN-Q4-2023-Earnings-Release.pdf""]",FY2025云收入金额 · 统一折算美元
